DRAIN_SQKM,HYDRO_DISTURB_INDX,BAS_COMPACTNESS,PPTAVG_BASIN,PPTAVG_SITE,T_AVG_BASIN,T_AVG_SITE,T_MAX_BASIN,T_MAXSTD_BASIN,T_MAX_SITE,T_MIN_BASIN,T_MINSTD_BASIN,T_MIN_SITE,RH_BASIN,RH_SITE,FST32F_BASIN,LST32F_BASIN,FST32SITE,LST32SITE,WD_BASIN,WD_SITE,WDMAX_BASIN,WDMIN_BASIN,WDMAX_SITE,WDMIN_SITE,PET,SNOW_PCT_PRECIP,PRECIP_SEAS_IND,JAN_PPT7100_CM,FEB_PPT7100_CM,MAR_PPT7100_CM,APR_PPT7100_CM,MAY_PPT7100_CM,JUN_PPT7100_CM,JUL_PPT7100_CM,AUG_PPT7100_CM,SEP_PPT7100_CM,OCT_PPT7100_CM,NOV_PPT7100_CM,DEC_PPT7100_CM,JAN_TMP7100_DEGC,FEB_TMP7100_DEGC,MAR_TMP7100_DEGC,APR_TMP7100_DEGC,MAY_TMP7100_DEGC,JUN_TMP7100_DEGC,JUL_TMP7100_DEGC,AUG_TMP7100_DEGC,SEP_TMP7100_DEGC,OCT_TMP7100_DEGC,NOV_TMP7100_DEGC,DEC_TMP7100_DEGC,NDAMS_2009,DDENS_2009,STOR_NID_2009,STOR_NOR_2009,MAJ_NDAMS_2009,MAJ_DDENS_2009,PROXIM_NEAREST_DAM,PROXIM_DIS_ALLDAMS,PROXIM_NEAREST_MAJ_DAM,PROXIM_DIS_ALL_MAJ_DAMS,CANALS_PCT,PROXIM_NEAREST_CANAL,PROXIM_DIS_ALLCANALS,CANALS_MAINSTEM_PCT,NPDES_MAJ_DENS,PROXIM_NEAREST_MAJ_NPDES,PROXIM_DIS_ALL_MAJ_NPDES,FRESHW_WITHDRAWAL,MINING92_PCT,PCT_IRRIG_AG,POWER_NUM_PTS,POWER_SUM_MW,STREAMS_KM_SQ_KM,STRAHLER_MAX,MAINSTEM_SINUOUSITY,ARTIFPATH_PCT,ARTIFPATH_MAINSTEM_PCT,HIRES_LENTIC_PCT,BFI_AVE,PERDUN,PERHOR,TOPWET,CONTACT,PCT_1ST_ORDER,PCT_2ND_ORDER,PCT_3RD_ORDER,PCT_4TH_ORDER,PCT_5TH_ORDER,PCT_6TH_ORDER_OR_MORE,PCT_NO_ORDER,FRAGUN_BASIN,HIRES_LENTIC_NUM,HIRES_LENTIC_DENS,HIRES_LENTIC_MEANSIZ,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,DEVOPENNLCD06,DEVLOWNLCD06,DEVMEDNLCD06,DEVHINLCD06,BARRENNLCD06,DECIDNLCD06,EVERGRNLCD06,MIXEDFORNLCD06,SHRUBNLCD06,GRASSNLCD06,PASTURENLCD06,CROPSNLCD06,WOODYWETNLCD06,EMERGWETNLCD06,MAINS100_DEV,MAINS100_FOREST,MAINS100_PLANT,MAINS100_11,MAINS100_12,MAINS100_21,MAINS100_22,MAINS100_23,MAINS100_24,MAINS100_31,MAINS100_41,MAINS100_42,MAINS100_43,MAINS100_52,MAINS100_71,MAINS100_81,MAINS100_82,MAINS100_90,MAINS100_95,MAINS800_DEV,MAINS800_FOREST,MAINS800_PLANT,MAINS800_11,MAINS800_12,MAINS800_21,MAINS800_22,MAINS800_23,MAINS800_24,MAINS800_31,MAINS800_41,MAINS800_42,MAINS800_43,MAINS800_52,MAINS800_71,MAINS800_81,MAINS800_82,MAINS800_90,MAINS800_95,RIP100_DEV,RIP100_FOREST,RIP100_PLANT,RIP100_11,RIP100_12,RIP100_21,RIP100_22,RIP100_23,RIP100_24,RIP100_31,RIP100_41,RIP100_42,RIP100_43,RIP100_52,RIP100_71,RIP100_81,RIP100_82,RIP100_90,RIP100_95,RIP800_DEV,RIP800_FOREST,RIP800_PLANT,RIP800_11,RIP800_12,RIP800_21,RIP800_22,RIP800_23,RIP800_24,RIP800_31,RIP800_41,RIP800_42,RIP800_43,RIP800_52,RIP800_71,RIP800_81,RIP800_82,RIP800_90,RIP800_95,CDL_CORN,CDL_SORGHUM,CDL_SOYBEANS,CDL_SUNFLOWERS,CDL_BARLEY,CDL_SPRING_WHEAT,CDL_WINTER_WHEAT,CDL_OATS,CDL_ALFALFA,CDL_OTHER_HAYS,CDL_DRY_BEANS,CDL_POTATOES,CDL_FALLOW_IDLE,CDL_OTHER_CROPS,CDL_ALL_OTHER_LAND,NITR_APP_KG_SQKM,PHOS_APP_KG_SQKM,PESTAPP_KG_SQKM,PDEN_2000_BLOCK,PDEN_DAY_LANDSCAN_2007,PDEN_NIGHT_LANDSCAN_2007,ROADS_KM_SQ_KM,RD_STR_INTERS,IMPNLCD06,NLCD01_06_DEV,PADCAT1_PCT_BASIN,PADCAT2_PCT_BASIN,PADCAT3_PCT_BASIN,HGA,HGB,HGAD,HGC,HGD,HGBD,AWCAVE,PERMAVE,BDAVE,OMAVE,WTDEPAVE,ROCKDEPAVE,NO4AVE,NO200AVE,NO10AVE,CLAYAVE,SILTAVE,SANDAVE,KFACT_UP,RFACT,ELEV_MEAN_M_BASIN,ELEV_MAX_M_BASIN,ELEV_MIN_M_BASIN,ELEV_MEDIAN_M_BASIN,ELEV_STD_M_BASIN,ELEV_SITE_M,RRMEAN,RRMEDIAN,SLOPE_PCT,ASPECT_NORTHNESS,ASPECT_EASTNESS,median
1237.3,10,1.98,60.79,43.55,0.37,1.8,8.24,1.753,12.8,-7.15,1.373,-6.0,52.8,52,234.7,179.3,236,180,100.3,90,10.5,6.2,10,6,355.4,59.0,0.097,5.48,5.85,6.64,5.95,4.71,2.93,5.11,4.7,4.31,4.43,5.27,5.47,-9.37,-8.18,-5.56,-1.21,3.89,8.83,11.91,10.89,7.09,2.0,-4.88,-8.54,2,0.16,108.09,107.47,2,0.16,0.9462596732588134,0.944110060189166,0.9462596732588134,0.944110060189166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,0.0,0.18,0,0.0,0.65,5,1.43,2.8,9.57,0.87,71.8,0.0,8.9,10.11,12.8,66.48,16.69,9.3,3.3,4.22,0.0,0.0,2.4,795,0.643,13.5,0.3,62.04,0.1,0.7,0.19,0.28,0.02,0.0,0.0,8.18,4.71,56.78,0.55,2.67,21.88,0.1,0.0,3.69,0.25,8.5,32.17,1.24,9.06,0.04,8.0,0.46,0.03,0.0,1.19,1.66,30.5,0.01,10.64,19.87,1.24,0.0,16.58,0.71,2.23,48.34,1.3,6.87,0.05,2.09,0.14,0.01,0.0,2.04,2.08,46.14,0.12,9.99,22.51,1.3,0.0,6.26,0.4,0.98,55.13,0.28,1.75,0.08,0.92,0.06,0.0,0.0,1.88,4.23,50.62,0.28,2.97,21.1,0.28,0.0,15.06,0.77,0.38,63.27,0.13,0.91,0.15,0.35,0.03,0.0,0.0,6.54,3.99,58.9,0.38,2.63,21.11,0.13,0.0,4.58,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,99.98,107.6,26.1,0.0,0.03,0.54,0.07,0.46,0.23,0.08,0.0,0.0,25.08,69.82,11.66,51.3,0.0,22.2,14.84,0.0,0.1,6.18,1.45,0.65,5.89,46.61,66.88,27.26,58.81,14.34,31.74,53.92,0.16,24.53,3245.1,4204,2446,3234,289.0,2448,0.455,0.448,25.6,-0.293,-0.956,-11.43746946751343
638.3,14,2.7,86.34,57.28,0.76,1.2,8.39,1.723,11.6,-6.83,1.393,-6.4,53.2,54,231.4,189.7,232,186,123.0,104,12.8,7.5,11,6,364.4,60.8,0.199,9.5,9.51,9.73,8.26,5.92,3.25,5.33,5.17,5.45,6.44,8.44,9.31,-9.12,-7.85,-5.13,-0.85,4.29,9.29,12.36,11.34,7.49,2.22,-4.74,-8.41,4,0.63,3.16,2.0,1,0.16,0.9757093723129836,0.9600171969045571,0.9625967325881342,0.9625967325881342,1.2,0.9937661220980224,0.9892519346517626,0.0,0.16,0.9619518486672399,0.9619518486672399,39.5,0.0,0.86,0,0.0,0.59,4,1.38,0.82,0.9,0.2,70.2,0.0,13.5,9.93,19.8,62.98,18.4,13.12,4.69,0.0,0.0,0.82,4.4,204,0.32,6.2,1.0,49.88,0.79,0.13,0.01,0.66,0.27,0.07,0.0,9.63,16.89,32.07,0.91,2.4,30.01,0.79,0.0,5.24,0.91,4.31,22.96,3.91,0.61,0.0,3.94,0.37,0.0,0.0,0.41,15.65,7.16,0.15,9.09,18.42,3.91,0.0,37.22,3.07,2.66,35.59,5.44,0.12,0.0,2.24,0.42,0.0,0.0,1.21,23.16,11.91,0.53,10.07,28.94,5.44,0.0,11.81,4.16,2.24,44.97,1.27,0.46,0.0,1.64,0.47,0.12,0.01,0.99,17.82,26.22,0.93,4.11,26.81,1.27,0.0,17.66,1.48,1.27,51.31,1.08,0.18,0.0,0.86,0.32,0.09,0.01,5.47,19.49,30.8,1.02,3.12,30.22,1.08,0.0,6.24,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,99.93,217.1,49.4,0.0,5.26,5.21,5.08,0.7,0.33,0.27,0.0,0.7,16.33,63.13,15.39,34.4,0.0,33.05,17.16,0.0,0.09,4.3,1.39,0.7,5.86,44.29,64.32,34.23,58.98,17.96,39.56,42.48,0.18,28.69,3196.6,4329,2576,3186,308.7,2579,0.354,0.348,31.4,-0.952,-0.306,-13.249166657313772
749.0,12,2.0,80.98,44.34,0.85,1.8,8.8,1.911,12.9,-6.56,1.493,-6.0,53.2,52,231.7,188.8,236,180,119.4,90,12.4,7.3,10,6,368.8,59.4,0.186,8.8,8.8,9.01,7.65,5.61,3.17,5.21,5.08,5.25,6.04,7.81,8.57,-8.95,-7.65,-4.82,-0.47,4.7,9.69,12.77,11.75,7.9,2.61,-4.4,-8.21,2,0.27,0.91,0.67,1,0.13,0.9479793637145314,0.9417454858125537,0.9355116079105761,0.9355116079105761,1.01,0.9647463456577816,0.9606620808254513,0.0,0.13,0.9383061049011179,0.9383061049011179,39.5,0.0,6.58,0,0.0,0.6,5,1.33,0.56,0.66,0.15,70.5,0.0,13.9,10.05,25.6,58.48,19.25,13.54,4.87,3.17,0.0,0.69,5.6,228,0.304,5.0,0.99,49.83,1.7,0.09,0.01,0.67,0.26,0.06,0.0,7.88,19.95,28.9,0.98,7.93,26.46,1.7,0.0,4.36,0.75,4.21,36.17,7.03,0.44,0.0,3.59,0.63,0.0,0.0,0.3,27.59,8.5,0.09,8.93,13.24,7.03,0.0,27.45,2.22,3.15,35.99,10.69,0.09,0.0,2.51,0.63,0.01,0.0,0.79,24.6,11.02,0.37,16.19,21.52,10.69,0.0,8.56,3.03,2.18,47.59,3.24,0.3,0.0,1.56,0.5,0.1,0.01,0.89,21.52,25.13,0.94,7.14,22.21,3.24,0.0,15.22,1.25,1.29,50.65,2.39,0.12,0.0,0.89,0.32,0.08,0.0,4.54,21.6,28.05,0.99,7.77,26.91,2.39,0.0,5.37,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,99.01,249.3,54.9,0.0,4.58,4.95,4.51,0.68,0.33,0.25,0.0,0.59,14.5,60.93,12.72,34.67,0.0,36.97,15.64,0.0,0.1,4.23,1.39,0.68,5.82,45.63,65.43,35.85,60.27,19.24,39.68,41.08,0.19,27.4,3129.7,4295,2445,3117,332.1,2446,0.37,0.363,29.4,-0.998,-0.066,-17.160320492290808
415.9,11,2.34,62.19,27.05,1.22,2.4,10.09,1.88,13.2,-5.46,1.237,-6.3,53.0,54,233.8,187.1,236,178,104.5,75,11.2,6.2,10,5,383.7,50.7,0.083,6.43,5.85,5.7,4.95,4.72,3.17,5.18,5.07,4.97,4.92,5.32,5.79,-8.45,-6.99,-3.73,0.79,6.05,11.08,14.16,13.18,9.29,3.87,-3.32,-7.61,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,16.68,0.9941960447119519,0.9800085984522786,0.0,0.0,0.0,0.0,39.6,0.0,8.02,0,0.0,0.7,4,1.24,0.03,0.0,0.11,69.1,0.0,23.9,11.03,53.1,52.16,14.83,5.3,8.17,0.0,0.0,19.53,10.9,141,0.339,3.2,0.38,58.27,7.06,0.03,0.0,0.36,0.02,0.0,0.0,3.83,28.25,27.23,2.8,17.91,11.49,7.06,0.0,0.76,0.27,2.46,46.27,40.34,0.0,0.0,2.4,0.07,0.0,0.0,0.0,39.73,5.72,0.81,4.18,2.04,40.34,0.0,2.98,1.73,2.3,34.85,39.87,0.0,0.0,2.14,0.16,0.0,0.0,0.0,27.07,6.88,0.9,14.74,6.22,39.87,0.0,0.77,1.24,1.1,52.61,15.75,0.01,0.0,1.05,0.05,0.0,0.0,0.13,32.86,18.1,1.65,19.81,7.99,15.75,0.0,1.86,0.75,0.52,57.16,9.55,0.02,0.0,0.49,0.03,0.0,0.0,1.38,31.01,23.18,2.97,21.39,8.85,9.55,0.0,0.78,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58,0.0,0.0,0.0,0.0,94.42,447.9,85.9,0.2,0.63,0.21,0.72,0.6,0.26,0.07,0.0,2.77,17.76,42.55,8.78,35.59,0.0,45.96,9.66,0.0,0.12,1.99,1.35,0.77,5.74,52.39,69.95,45.72,65.94,27.34,40.53,32.14,0.21,21.61,2917.8,3966,2370,2887,319.0,2371,0.343,0.324,19.7,-0.985,0.174,-28.808573853989813
2617.1,14,2.02,65.18,25.23,0.78,2.5,8.98,2.083,13.3,-6.54,1.575,-6.6,52.9,56,233.9,183.3,236,177,105.3,73,11.2,6.5,10,5,368.5,56.4,0.117,6.43,6.47,6.88,6.03,4.88,3.01,5.11,4.85,4.62,4.86,5.82,6.22,-9.01,-7.7,-4.82,-0.39,4.77,9.74,12.82,11.81,7.97,2.74,-4.27,-8.19,5,0.19,51.43,51.04,3,0.11,0.969475494411006,0.9243336199484093,0.9114359415305245,0.910146173688736,4.4,0.9922613929492691,0.9709802235597592,0.0,0.04,0.9183147033533964,0.9183147033533964,39.5,0.0,9.59,0,0.0,0.64,6,1.37,1.54,7.35,0.48,70.9,0.0,13.3,10.43,26.6,59.29,17.21,9.21,4.43,3.1,1.15,5.61,5.2,1193,0.456,10.5,0.6,55.41,2.33,0.36,0.09,0.45,0.13,0.02,0.0,6.75,13.89,40.27,1.25,10.92,20.04,2.33,0.0,3.11,0.37,8.81,38.81,4.9,7.02,0.03,7.57,1.21,0.02,0.0,0.91,12.24,26.57,0.01,11.07,15.22,4.9,0.0,12.7,0.54,3.32,42.63,9.3,5.21,0.04,2.58,0.73,0.01,0.0,1.54,5.76,36.78,0.09,15.9,17.03,9.3,0.0,4.74,0.3,1.45,51.1,4.33,0.94,0.04,1.16,0.26,0.03,0.0,1.16,15.48,34.82,0.8,10.51,18.04,4.33,0.0,11.61,0.83,0.76,56.01,3.05,0.48,0.07,0.57,0.16,0.02,0.0,4.65,14.09,40.76,1.15,11.42,19.29,3.05,0.0,3.8,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,98.36,237.7,50.9,0.1,2.14,2.06,2.08,0.61,0.28,0.15,0.0,0.61,19.63,62.04,10.56,43.35,0.0,31.57,14.53,0.0,0.1,4.75,1.41,0.7,5.82,47.22,67.17,33.87,60.88,18.29,36.44,45.27,0.18,24.01,3112.2,4329,2336,3106,350.1,2343,0.389,0.386,24.9,-0.911,-0.413,-19.390634476841374
384.9,10,2.02,54.8,41.38,1.07,2.4,8.71,1.817,11.6,-5.92,1.086,-6.3,50.2,51,241.3,179.0,241,175,83.6,71,10.2,5.2,9,4,362.0,56.1,0.1,5.59,4.96,5.79,5.52,4.35,2.66,4.29,4.82,3.68,3.64,4.49,4.96,-8.69,-7.56,-4.58,-0.27,4.81,9.74,12.71,11.68,8.03,2.86,-3.9,-7.81,1,0.26,0.37,0.28,1,0.26,0.9785038693035254,0.9785038693035254,0.9785038693035254,0.9785038693035254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,0.0,1.4,0,0.0,0.52,4,1.41,0.07,0.0,0.06,73.8,0.0,4.3,10.12,10.3,68.77,18.68,11.62,0.5,0.0,0.0,0.44,4.6,106,0.275,2.1,0.63,76.32,1.58,0.0,0.01,0.47,0.15,0.01,0.0,1.89,7.01,67.44,1.87,5.24,12.77,1.58,0.0,1.37,0.19,3.8,29.55,28.99,0.0,0.0,3.71,0.09,0.0,0.0,0.62,4.04,25.26,0.24,9.51,12.67,28.99,0.0,12.61,2.25,1.51,44.24,12.18,0.0,0.0,1.3,0.21,0.0,0.0,1.76,4.74,39.17,0.33,19.48,16.68,12.18,0.0,3.27,0.87,1.12,63.34,7.74,0.02,0.0,0.91,0.21,0.0,0.0,0.85,6.57,55.69,1.09,6.71,11.91,7.74,0.0,7.79,0.51,0.86,73.81,2.39,0.0,0.01,0.64,0.21,0.01,0.0,1.56,7.08,65.04,1.69,6.69,12.54,2.39,0.0,1.87,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,99.57,229.5,43.2,0.8,0.05,0.7,0.08,0.52,0.24,0.19,0.0,0.0,0.0,91.41,2.01,60.44,0.0,24.28,13.26,0.0,0.09,3.27,1.43,0.63,5.8,51.06,62.72,31.31,56.08,20.22,35.2,44.58,0.16,29.83,3117.7,4041,2568,3130,269.4,2641,0.373,0.382,24.9,-0.349,-0.937,-28.076613521385866
864.5,12,2.2,50.09,34.24,2.32,3.4,9.87,1.668,12.0,-6.44,1.277,-6.4,50.5,51,246.4,168.8,245,166,82.1,79,10.4,5.0,10,5,390.2,42.1,0.049,3.43,3.43,4.63,4.72,3.98,2.35,5.22,6.01,3.96,4.39,4.29,3.63,-8.9,-7.54,-4.35,0.13,5.41,10.29,13.17,12.22,8.48,3.34,-3.59,-8.05,3,0.35,5.17,3.67,2,0.23,0.9671109200343938,0.9615219260533104,0.9671109200343938,0.960232158211522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.8,0.06,0.54,0,0.0,0.54,4,1.4,0.72,0.0,0.14,72.1,0.0,9.2,10.61,36.6,69.25,17.47,9.41,3.88,0.0,0.0,0.0,3.4,360,0.416,3.5,0.25,52.8,1.01,0.07,0.0,0.16,0.08,0.0,0.0,1.92,10.97,41.12,0.71,5.99,35.27,1.01,0.0,2.37,0.33,3.09,34.53,11.79,0.04,0.0,2.8,0.29,0.0,0.0,0.83,18.03,16.37,0.14,7.14,26.79,11.79,0.0,15.23,0.54,1.09,37.7,6.47,0.21,0.0,0.87,0.22,0.0,0.0,5.02,14.35,23.23,0.11,10.29,34.31,6.47,0.0,4.73,0.17,0.9,39.39,2.77,0.34,0.0,0.63,0.25,0.02,0.0,0.53,14.59,24.15,0.66,5.77,42.08,2.77,0.0,7.43,0.78,0.35,49.39,1.3,0.09,0.0,0.23,0.11,0.01,0.0,1.83,10.96,37.74,0.69,5.48,38.23,1.3,0.0,3.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,99.96,408.4,100.8,4.7,0.01,0.03,0.03,0.57,0.25,0.14,0.0,2.43,11.33,77.95,3.23,42.35,0.0,38.88,15.54,0.0,0.09,3.37,1.39,0.83,5.85,48.84,63.06,35.1,56.65,20.34,41.36,38.29,0.16,18.74,3108.5,4257,2587,3061,282.3,2612,0.312,0.284,16.4,0.741,0.671,-20.374051069703246
2743.5,13,1.75,47.27,25.3,2.05,2.6,10.24,2.049,13.4,-5.84,1.243,-6.6,51.1,56,241.9,174.5,237,177,82.1,74,10.1,5.1,10,5,394.9,45.0,0.012,3.82,3.7,4.45,4.45,3.88,2.42,4.64,5.2,3.68,3.5,3.87,3.69,-8.69,-7.26,-3.87,0.78,6.03,10.92,13.87,12.89,9.13,3.84,-3.19,-7.72,7,0.26,3.18,2.28,6,0.22,0.9346517626827172,0.9146603611349957,0.9346517626827172,0.9138005159071366,1.6,0.9911865864144453,0.954213241616509,0.0,0.0,0.0,0.0,78.9,0.02,3.86,0,0.0,0.56,5,2.07,0.48,0.0,0.09,73.2,0.0,10.0,11.11,37.8,60.08,18.27,9.46,7.13,1.82,0.0,3.25,5.4,723,0.264,3.2,0.65,50.55,2.68,0.04,0.01,0.5,0.11,0.03,0.01,1.65,8.77,40.52,1.25,26.32,16.65,2.68,0.0,1.29,0.16,8.59,20.03,52.99,0.26,0.0,7.92,0.54,0.11,0.02,0.19,10.88,9.07,0.08,6.28,4.23,52.99,0.0,6.73,0.7,6.32,22.03,29.58,0.1,0.0,5.27,0.82,0.21,0.02,0.65,5.05,16.87,0.11,32.48,6.46,29.58,0.0,2.1,0.28,1.58,42.27,9.04,0.24,0.0,1.37,0.19,0.02,0.0,0.37,12.22,29.04,1.01,23.54,17.26,9.04,0.0,5.22,0.48,0.87,47.98,3.74,0.06,0.0,0.68,0.14,0.04,0.01,1.32,8.95,37.87,1.16,27.24,16.95,3.74,0.0,1.66,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,98.45,396.9,87.7,2.4,1.19,1.52,1.0,0.71,0.34,0.2,0.0,0.77,4.66,81.39,2.67,44.78,0.0,35.87,16.68,0.0,0.1,3.51,1.4,0.82,5.79,47.81,64.46,34.93,58.2,19.75,39.97,40.29,0.17,19.59,2966.7,4257,2328,2941,331.2,2328,0.331,0.318,19.3,0.986,-0.169,-27.165046693348586
879.2,5,1.86,71.0,31.19,1.08,4.3,8.85,2.569,13.7,-7.33,1.58,-6.5,50.9,51,241.1,186.6,250,163,99.8,83,12.4,5.1,10,5,363.5,54.2,0.051,5.59,5.92,7.24,6.73,5.12,2.86,6.09,6.71,5.51,6.9,6.56,5.77,-8.4,-7.42,-4.91,-0.92,3.87,8.73,11.63,10.75,7.15,2.29,-3.91,-7.86,1,0.11,0.4,0.25,0,0.0,0.9479793637145314,0.9479793637145314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.16,0,0.0,0.42,4,1.53,1.69,5.0,0.25,66.5,0.7,3.1,9.72,23.9,68.14,9.27,5.51,17.07,0.0,0.0,0.0,2.5,164,0.187,13.3,0.46,51.55,0.17,0.21,0.0,0.26,0.19,0.01,0.0,14.88,11.42,39.65,0.48,4.38,26.94,0.17,0.0,1.36,0.05,6.54,42.54,1.7,4.83,0.0,3.45,3.02,0.08,0.0,0.91,10.64,31.66,0.24,13.26,12.33,1.7,0.0,17.63,0.26,3.12,54.17,1.3,1.45,0.0,1.62,1.44,0.07,0.0,4.79,8.45,45.47,0.25,15.82,15.08,1.3,0.0,4.08,0.19,1.71,63.33,0.38,1.24,0.0,0.9,0.79,0.02,0.0,3.31,16.85,45.79,0.7,5.76,16.77,0.38,0.0,7.42,0.08,0.81,57.41,0.3,0.37,0.0,0.46,0.33,0.02,0.0,9.43,12.48,44.43,0.5,5.66,23.91,0.3,0.0,2.05,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,99.86,55.3,13.3,0.0,0.63,0.52,0.71,0.43,0.28,0.18,0.0,0.0,45.59,40.74,8.88,20.82,0.0,31.67,38.63,0.0,0.09,2.67,1.36,0.71,5.97,41.05,61.64,34.59,55.12,22.68,39.45,37.87,0.18,19.79,3318.1,4347,2391,3353,416.8,2392,0.474,0.492,35.1,0.72,0.694,-23.78521446746636
173.2,13,2.56,82.8,55.15,2.03,4.8,8.92,2.223,12.9,-6.73,1.857,-3.5,52.7,53,242.6,184.6,253,168,110.7,97,13.2,6.0,11,5,384.0,58.4,0.074,6.97,7.05,9.33,7.67,6.12,3.42,6.3,7.29,6.39,7.53,7.75,6.84,-7.55,-6.76,-4.61,-0.84,3.92,8.69,11.64,10.74,7.26,2.44,-3.53,-7.14,2,1.15,91.76,91.61,1,0.58,0.9987102321582114,0.9963456577815993,0.9937661220980224,0.9937661220980224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,0.0,0.0,0,0.0,0.38,2,1.23,4.1,7.96,0.76,69.3,2.2,2.2,9.84,31.4,63.61,36.39,0.0,0.0,0.0,0.0,0.0,2.4,65,0.375,20.1,0.0,61.13,0.0,0.52,0.0,0.0,0.0,0.0,0.0,20.3,12.02,46.21,2.9,0.03,16.93,0.0,0.0,1.1,0.0,0.0,58.67,0.0,7.77,0.0,0.0,0.0,0.0,0.0,1.8,11.16,44.27,3.24,0.51,20.56,0.0,0.0,10.69,0.0,0.0,62.56,0.0,2.33,0.0,0.0,0.0,0.0,0.0,12.76,21.79,36.55,4.22,0.14,19.14,0.0,0.0,3.07,0.0,0.0,70.58,0.0,3.9,0.0,0.0,0.0,0.0,0.0,1.97,11.91,55.31,3.36,0.21,16.42,0.0,0.0,6.92,0.0,0.0,71.11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.2,15.62,51.5,3.99,0.06,16.57,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,36.3,8.9,0.0,0.0,0.02,0.08,0.29,0.14,0.04,0.0,0.0,53.12,46.38,19.56,20.48,0.0,28.38,31.57,0.0,0.09,2.54,1.36,0.58,6.0,44.61,61.39,35.08,55.16,21.65,39.83,38.52,0.17,23.31,3308.2,4347,2634,3281,350.0,2660,0.394,0.378,38.0,0.978,-0.207,-4.729370008873121
10298.7,17,2.06,54.83,35.49,2.12,7.7,10.09,2.334,15.9,-5.8,1.799,-2.6,51.8,53,241.8,176.4,270,141,91.8,81,10.7,5.4,9,5,398.5,47.6,0.03,4.73,4.56,5.28,4.91,4.37,2.62,4.97,5.38,4.24,4.58,4.68,4.52,-8.3,-6.94,-3.84,0.63,5.79,10.75,13.75,12.8,8.95,3.72,-3.2,-7.46,35,0.34,112.13,111.63,13,0.13,0.9935511607910577,0.8826311263972484,0.9935511607910577,0.851676698194325,3.01,0.9987102321582114,0.9017626827171109,0.0,0.02,0.8770421324161651,0.86865864144454,51.9,0.0,0.88,3,287.6,0.55,7,1.57,2.94,41.54,0.61,69.7,0.1,10.8,10.81,42.6,58.82,19.61,8.02,6.04,1.59,1.73,4.19,4.3,3426,0.333,18.4,0.58,53.44,1.65,0.51,0.02,0.4,0.15,0.03,0.0,4.32,14.4,37.75,1.29,20.59,17.05,1.65,0.0,1.66,0.19,6.43,32.41,2.89,29.52,0.02,4.56,1.6,0.27,0.0,0.49,11.24,21.17,0.0,13.16,8.16,2.89,0.0,6.63,0.29,4.17,37.5,6.36,14.77,0.02,2.36,1.55,0.25,0.01,0.85,6.92,30.53,0.05,24.67,9.03,6.36,0.0,2.48,0.16,1.5,49.64,4.55,1.91,0.01,1.14,0.32,0.03,0.0,0.84,17.41,31.29,0.95,18.51,16.09,4.55,0.0,6.42,0.53,0.75,53.74,2.31,0.74,0.02,0.53,0.18,0.03,0.0,2.85,14.81,37.65,1.28,21.13,16.17,2.31,0.0,2.05,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,98.92,261.3,59.1,0.7,1.27,1.21,1.17,0.66,0.3,0.19,0.0,1.28,20.19,59.69,6.64,34.77,0.0,40.06,18.54,0.0,0.1,3.47,1.39,0.75,5.89,46.8,65.49,37.02,59.65,21.45,39.58,38.97,0.18,19.91,3009.3,4347,1984,2984,384.1,2078,0.434,0.423,23.3,0.994,0.105,-12.001650678606616
